time,vehicle-ID,x,y,width,height,v_x,v_y,acc_x,acc_y,road_ID,heading
3.9000000000000017,1,64.43682916494528,-7.912919493173943,5.0,2.0,-3.1454352261177947,-7.539760806031168,0.07253872424585239,0.17387884050100566,2,-1.6606932849187208
3.9000000000000017,2,72.75729582004374,-8.25542331349641,5.0,2.0,-6.608287717722136,-4.807917729206385,0.15475486004236452,0.11259325668934544,2,-2.1192971529970115
3.9000000000000017,3,96.65339911505785,1.8186052872891654,5.0,2.0,8.098005976427325,-1.2546503275390024,-0.21369829174271535,0.03310896935739367,2,-0.13033026613897242
3.9000000000000017,4,103.58032904925687,-6.670561953263607,5.0,2.0,0.2652776818198615,-8.04411821447042,-0.0017758504352235892,0.05384980272052331,2,-1.299731055163101
3.9000000000000017,5,119.53914301108856,-4.158599944729291,5.0,2.0,4.145643818339825,-6.990996984783145,-0.07240304208996164,0.12209670466643001,2,-0.8741645810667588
3.9000000000000017,6,131.157336308111,-2.7955276285522026,5.0,2.0,5.754394548607366,-5.831122509844437,-0.15014161258266034,0.15214357121323457,2,-0.6712250871831557
3.9000000000000017,7,141.4176398337951,-5.076690342569946,5.0,2.0,2.935029236558417,-7.474234516038559,-0.012125105350673704,0.030877334983169073,2,-1.0107958236425894
3.9000000000000017,8,156.3232811373449,-2.3199964788048253,5.0,2.0,5.987499353084735,-5.476763670313329,-0.09387322765094806,0.08586581016478805,2,-0.6251478190975347
3.9000000000000017,9,164.5519661265137,-5.71552194962518,5.0,2.0,2.0954374642091693,-7.896259349370592,-0.048324351721921656,0.18210117009171062,2,-1.1092414114306373
3.9000000000000017,10,179.8015917345619,-1.1208875896822537,5.0,2.0,6.957243275528378,-4.287568146452563,-0.16297978549010264,0.10044020441846133,2,-0.4676343351103538
3.9000000000000017,11,187.8636966668779,-6.440845798661245,5.0,2.0,0.9457330173897136,-8.142142300930734,-0.02523978733296543,0.2172980495885019,2,-1.2324303911973127
3.9000000000000017,12,205.1142443074967,1.7372995267874571,5.0,2.0,7.986434801559303,-1.3165626022429466,-0.10330020775878235,0.017029024053709933,2,-0.13865199221573626
3.9000000000000017,13,208.16417245559163,-8.863266263307935,5.0,2.0,-6.1837285821758465,-5.140238135632957,0.03518486256341786,0.02924749525178008,2,-2.0841722395458455
3.9000000000000017,0,119.72362641769114,6.303331906693888,5.0,2.0,7.123451933895552,-3.6963317957815716,-0.02501312106803959,0.01297921226583857,1,-0.3405884056234633
4.000000000000002,1,64.1222856423335,-8.66689557377706,5.0,2.0,-3.861707779089185,-7.17998646151804,0.08031809828785208,0.14933363457596177,2,-1.7589270821903882
4.000000000000002,2,72.09646704827152,-8.736215086417047,5.0,2.0,-7.1421748306387,-3.936197929047669,0.15084976750149592,0.08313637743639656,2,-2.244577544397584
4.000000000000002,3,97.46319971270059,1.6931402545352652,5.0,2.0,8.068944226014155,-1.3135423318711612,-0.1920944693624625,0.03127103251159338,2,-0.13799345560740475
4.000000000000002,4,103.60685681743887,-7.474973774710649,5.0,2.0,-0.34549290231279106,-8.036218769807183,0.0020828070906816734,0.048446417636880866,2,-1.375662467924858
4.000000000000002,5,119.95370739292254,-4.857699643207606,5.0,2.0,3.7690262566171393,-7.1866079282854844,-0.059336192804616314,0.11313955504960242,2,-0.9264024786227487
4.000000000000002,6,131.73277576297176,-3.3786398795366464,5.0,2.0,5.5067477096623145,-6.039531485140238,-0.12961646112322092,0.14215699342328375,2,-0.7107130584765209
4.000000000000002,7,141.71114275745094,-5.824113794173802,5.0,2.0,2.485679248077708,-7.632302329746269,-0.00924532511858315,0.02838786078147196,2,-1.0701356502020891
4.000000000000002,8,156.92203107265337,-2.8676728458361582,5.0,2.0,5.769921982674452,-5.689235479559129,-0.08153084815345463,0.08039072198653557,2,-0.6626275136397531
4.000000000000002,9,164.7615098729346,-6.5051478845622395,5.0,2.0,1.5699285378275953,-8.000020600785177,-0.0326524718503804,0.16639002424343963,2,-1.174855558398169
4.000000000000002,10,180.49731606211472,-1.54964440432751,5.0,2.0,6.821664583694464,-4.468785922413529,-0.14412722567839145,0.0944159170017851,2,-0.4952777477628893
4.000000000000002,11,187.95826996861686,-7.255060028754318,5.0,2.0,0.3532177387616199,-8.1695625056528,-0.008504456289415971,0.19669931492275664,2,-1.3048561592396213
4.000000000000002,12,205.91288778765264,1.6056432665631624,5.0,2.0,7.966354816555755,-1.378848076581498,-0.09284451604416362,0.01606989461511127,2,-0.1466574835187909
4.000000000000002,13,207.54579959737404,-9.37729007687123,5.0,2.0,-6.726995570791323,-4.397939349799474,0.03446605261334184,0.02253303238055264,2,-2.198656866054438
4.000000000000002,0,120.42549498969107,5.914172723802072,5.0,2.0,6.800774979584013,-4.25619482227004,-0.02149886689604448,0.013454843932097622,2,-0.3935291248760632
4.100000000000001,1,63.73611486442458,-9.384894219928864,5.0,2.0,-4.537384690620724,-6.7548898944010265,0.08509339026396347,0.12668012989124275,2,-1.856956991019354
4.100000000000001,2,71.38224956520764,-9.129834879321814,5.0,2.0,-7.562839416678547,-3.0091827983534225,0.14403495052659077,0.05731015450763811,2,-2.3695938889642583
4.100000000000001,3,98.270094135302,1.5617860213481491,5.0,2.0,8.041400028459371,-1.3722438582000802,-0.17266481230113523,0.029464798090998195,2,-0.14563844492319306
4.100000000000001,4,103.57230752720758,-8.278595651691367,5.0,2.0,-0.9532297977915091,-7.9825648291506806,0.005174706641276655,0.04333417957719179,2,-1.4515481329447288
4.100000000000001,5,120.33061001858425,-5.576360436036154,5.0,2.0,3.384445669975358,-7.362875856299043,-0.04802156948392461,0.10447112733156973,2,-0.978558266750745
4.100000000000001,6,132.28345053393798,-3.9825930280506703,5.0,2.0,5.253455257800844,-6.238485369343689,-0.11152532861584917,0.13243648165616442,2,-0.750108302222726
4.100000000000001,7,141.9597106822587,-6.587344027148429,5.0,2.0,2.0281626686502254,-7.763637508899931,-0.006791532755140798,0.025997420845845786,2,-1.1294534138984458
4.100000000000001,8,157.49902327092082,-3.436596393792071,5.0,2.0,5.545939163431983,-5.893645994252543,-0.07061911754349645,0.0750466362797818,2,-0.7000543229001283
4.100000000000001,9,164.91850272671735,-7.305149944640757,5.0,2.0,1.0411609115922604,-8.070464215420447,-0.019525863743207722,0.15135295885603325,2,-1.2403335197217416
4.100000000000001,10,181.17948252048416,-1.996522996568863,5.0,2.0,6.683080756472894,-4.646386466925684,-0.12732142315581155,0.088519734993162,2,-0.5228628789157372
4.100000000000001,11,187.993591742493,-8.072016279319598,5.0,2.0,-0.2369414851171822,-8.156034317492606,0.005145525959206399,0.17712004414963944,2,-1.3771079659361503
4.100000000000001,12,206.70952326930822,1.4677584589050126,5.0,2.0,7.9467305747825945,-1.440990601570391,-0.08344174644389277,0.015130596321690263,2,-0.15465365561945013
4.100000000000001,13,206.8731000402949,-9.817084011851177,5.0,2.0,-7.181832227559571,-3.599453872899864,0.03313206291819398,0.01660541884150636,2,-2.3130828659073455
4.100000000000001,0,121.1002989346322,5.480240721326541,5.0,2.0,6.488951973935511,-4.714087038594126,-0.018467062292683058,0.013415932086495162,2,-0.4503328211996191
4.200000000000001,1,63.282376395362505,-10.060383209368966,5.0,2.0,-5.166833765053474,-6.268723050165344,0.0873556230242363,0.10598525760929277,2,-1.9548034002498882
4.200000000000001,2,70.62596562353978,-9.430753159157156,5.0,2.0,-7.865044139183837,-2.0410482366814495,0.13504289110374573,0.035044819823766116,2,-2.494372591380424
4.200000000000001,3,99.07423413814794,1.4245616355281412,5.0,2.0,8.015178680332559,-1.4307777312999397,-0.15519151341322887,0.027703008296400305,2,-0.15326705410160169
4.200000000000001,4,103.47698454742843,-9.076852134606435,5.0,2.0,-1.5545828315842876,-7.883534920414984,0.007599005135493648,0.038535754498861444,2,-1.5273926249969023
4.200000000000001,5,120.66905458558179,-6.3126480216660585,5.0,2.0,2.992730757995048,-7.5194661301613275,-0.038266074149443836,0.0961464534463347,2,-1.030640156393547
4.200000000000001,6,132.80879605971808,-4.606441564985039,5.0,2.0,4.99465245744457,-6.42783043856782,-0.09561077012294338,0.12304556196600726,2,-0.7894200911764868
4.200000000000001,7,142.16252694912373,-7.363707778038423,5.0,2.0,1.5640287471512526,-7.8678155486163055,-0.004715015892998928,0.02371879380253004,2,-1.1887513210179737
4.200000000000001,8,158.05361718726402,-4.025960993217326,5.0,2.0,5.31571778396284,-6.089796728219272,-0.06098873184196474,0.06986995824909199,2,-0.7374335354068444
4.200000000000001,9,165.02261881787658,-8.112196366182802,5.0,2.0,0.5110012129806036,-8.107524148620254,-0.008639537318350547,0.13707454241227346,2,-1.305688913965751
4.200000000000001,10,181.84779059613146,-2.4611616432614314,5.0,2.0,6.541401301523025,-4.820326136398762,-0.11235266178297253,0.0827921185572789,2,-0.5503955567188663
4.200000000000001,11,187.9698975939813,-8.887619711068858,5.0,2.0,-0.8222178278257737,-8.10191349499174,0.016101551161658154,0.15866035767176398,2,-1.4492032074214778
4.200000000000001,12,207.50419632678648,1.3236593987479734,5.0,2.0,7.927468215953579,-1.5029990337358818,-0.07498640322686269,0.014216959125297085,2,-0.16264144043795348
4.200000000000001,13,206.15491681753895,-10.177029399141164,5.0,2.0,-7.5425610495771975,-2.755172731850604,0.031329605134739064,0.011444186291567154,2,-2.4274561017701357
4.200000000000001,0,121.74453124638806,5.002479408781747,5.0,2.0,6.143253801053249,-5.1533093879805705,-0.01573893976253089,0.013202714499799009,2,-0.5102199002103417
4.300000000000001,1,62.76569301885716,-10.687255514385502,5.0,2.0,-5.744812004919787,-5.726212858699275,0.08754796299783875,0.08726452163131357,2,-2.052484659841834
4.300000000000001,2,69.8394612096214,-9.6348579828253,5.0,2.0,-8.045238709811567,-1.0464380622479392,0.1245155644298516,0.016195644487562274,2,-2.6189374158611325
4.300000000000001,3,99.8757520061812,1.2814838623981473,5.0,2.0,7.990104863316137,-1.4891626328485736,-0.13947848113437467,0.02599542130484394,2,-0.16088092115636865
4.300000000000001,4,103.32152626427,-9.865205626647933,5.0,2.0,-2.1462317752389124,-7.739750787979379,0.009446112262694888,0.03406461299847076,2,-1.603200061378148
4.300000000000001,5,120.9683276613813,-7.064594634682191,5.0,2.0,2.594742164590019,-7.656073399581602,-0.02989393193170831,0.08820534856780946,2,-1.082655537399674
4.300000000000001,6,133.30826130546254,-5.249224608841821,5.0,2.0,4.7305023115259335,-6.607403373165313,-0.08163946956678549,0.11403121086838688,2,-0.828656770817048
4.300000000000001,7,142.31892982383886,-8.150489332900053,5.0,2.0,1.0948530503184781,-7.94450066721885,-0.0029713555373659475,0.021560825941236168,2,-1.2480313572183557
4.300000000000001,8,158.5851889656603,-4.6349406660392525,5.0,2.0,5.079444598547534,-6.277487339721136,-0.05250432828320957,0.06488805019601122,2,-0.7747699108352676
4.300000000000001,9,165.07371893917463,-8.922948781044827,5.0,2.0,-0.01865848379870622,-8.111229236328164,0.0002843470683106266,0.1236115580787589,2,-1.3709339978381536
4.300000000000001,10,182.50193072628377,-2.9431942569013074,5.0,2.0,6.39655521139227,-4.990549974748136,-0.09903143899550881,0.07726367224941627,2,-0.5778810265072484
4.300000000000001,11,187.88767581119873,-9.697811060568032,5.0,2.0,-1.4000831542488437,-8.007699615653458,0.024719704559896152,0.1413830086467601,2,-1.521157540216724
4.300000000000001,12,208.29694314838184,1.1733594953743853,5.0,2.0,7.908483279503326,-1.5648802313991288,-0.0673835058247512,0.013333418363646533,2,-0.17062167670251654
4.300000000000001,13,205.4006607125812,-10.452546672326225,5.0,2.0,-7.804705369441617,-1.8760534549979657,0.029187540054130014,0.007015945223997573,2,-2.541781850041821
4.300000000000001,0,122.32182894284092,4.445982311939128,5.0,2.0,5.299704178165495,-6.014952475241256,-0.012222816840252212,0.013872408711148958,2,-0.5916941588457355
4.4,1,62.191211818365176,-11.259876800255428,5.0,2.0,-6.266510451476066,-5.13253092302537,0.08606658461054352,0.07049208812038973,2,-2.15001728475905
4.4,2,69.03493733864025,-9.739501789050095,5.0,2.0,-8.10160709384574,-0.04027144103894189,0.11300658587751337,0.0005617327534478255,2,-2.7433097501999293
4.4,3,100.67476249251281,1.13256759911329,5.0,2.0,7.966020735943751,-1.5474136885008494,-0.12534918615497598,0.024349302233604004,2,-0.1684815202998581
4.4,4,103.10690308674612,-10.63918070544587,5.0,2.0,-2.7249048815563977,-7.552075878355221,0.010797977107337237,0.029926601474902025,2,-1.678974147655559
4.4,5,121.22780187784029,-7.830201974640351,5.0,2.0,2.191369932440209,-7.772425465539976,-0.022745609971459392,0.08067490365469575,2,-1.1346110606327937
4.4,6,133.78131153661514,-5.909964946158352,5.0,2.0,4.4611941851925385,-6.77703481956636,-0.06940034594022168,0.10542660583749831,2,-0.8678258520757294
4.4,7,142.4284151288707,-8.944939399621937,5.0,2.0,0.6222319606188038,-7.993447785686544,-0.0015201964108495494,0.01952906858405232,2,-1.3072953095915063
4.4,8,159.09313342551505,-5.262689400011366,5.0,2.0,4.83732526945197,-6.456517682804288,-0.04504337149501649,0.06012068826284336,2,-0.812067732893227
4.4,9,165.07185309079475,-9.734071704677643,5.0,2.0,-0.5459080026124933,-8.081708954488718,0.0074977411923623115,0.11099775391233051,2,-1.4360798023761099
4.4,10,183.141586247423,-3.442249254376121,5.0,2.0,6.248489631978358,-5.156993702104208,-0.08718666364331736,0.07195676104110127,2,-0.6053240090823582
4.4,11,187.74766749577384,-10.498581022133378,5.0,2.0,-1.9680195597780499,-7.874041823128978,0.031322182903082835,0.12531998320097207,2,-1.5929850551908966
4.4,12,209.08779147633217,1.0168714722344725,5.0,2.0,7.889699781719947,-1.626639332412921,-0.06054754656363327,0.012483240610714107,2,-0.17859511926853336
4.4,13,204.62019017563705,-10.640152017826022,5.0,2.0,-7.96504661506441,-0.9734828965413136,0.026817482757308317,0.003277615568897725,2,-2.656064859481511
4.4,0,122.83818519217753,3.832760165954667,5.0,2.0,4.601152805401126,-6.562715431212179,-0.009552542897008742,0.01362498124468401,2,-0.6800803659366201
4.5,1,61.56456077321757,-11.773129892557966,5.0,2.0,-6.727596583703106,-4.493257857754352,0.08326230168310665,0.05560960539735635,2,-2.24741613846901
4.5,2,68.22477662925567,-9.74352893315399,5.0,2.0,-8.034092363567122,0.9624563703746136,0.10098513578589156,-0.012097668641579176,2,-2.8675088434110054
4.5,3,101.47136456610718,0.977826230263205,5.0,2.0,7.942784211908544,-1.605542975487711,-0.1126447201174038,0.02276984169343557,2,-0.1760701783231978
4.5,4,102.83441259859048,-11.394388293281393,5.0,2.0,-3.2873973221774686,-7.321612259215183,0.011728451536329933,0.026121325210889328,2,-1.7547182188395187
4.5,5,121.44693887108431,-8.607444521194349,5.0,2.0,1.783530758670565,-7.868286704881033,-0.01667672992242887,0.07357164528373343,2,-1.1865127118702068
4.5,6,134.2274309551344,-6.587668428114988,5.0,2.0,4.186942380325215,-6.93655254245693,-0.058702753796472634,0.0972534845498679,2,-0.906934094790719
4.5,7,142.4906383249326,-9.744284178190592,5.0,2.0,0.14777705776217978,-8.014504106529445,-0.0003250067772242282,0.017626336524478495,2,-1.3665447865201488
4.5,8,159.57686595246025,-5.908341168291795,5.0,2.0,4.589583392050442,-6.626689641075188,-0.038495102937960074,0.05558131927898947,2,-0.8493308569177689
4.5,9,165.0172622905335,-10.542242600126514,5.0,2.0,-1.068826890732044,-8.019198118894689,0.013228117046828978,0.09924796265726045,2,-1.5011362555130647
4.5,10,183.76643521062084,-3.9579486245865416,5.0,2.0,6.097168605485579,-5.3195854573539325,-0.07666399478468935,0.0668868942532404,2,-0.632728753165523
4.5,11,187.55086553979604,-11.285985204446275,5.0,2.0,-2.52353152330052,-7.701742938233469,0.03619898430163231,0.11047822035988884,2,-1.6646984341261033
4.5,12,209.87676145450416,0.8542075389931804,5.0,2.0,7.87104938312718,-1.6882799956051544,-0.05440155104014078,0.011668717331115548,2,-0.18656244750585854
4.5,13,203.8236855141306,-10.737500307480154,5.0,2.0,-8.021665838832122,-0.059134050612810414,0.024314670257201357,0.00017924268730601657,2,-2.7703094039724063
4.5,0,123.29714878994527,3.1756826776617606,5.0,2.0,3.987336451312085,-6.951041987459089,-0.0074517605022136,0.012990501494884213,2,-0.7689885797274763
4.6,1,60.89180111484726,-12.222455678333402,5.0,2.0,-7.1242535930808675,-3.8143426286211923,0.07944276726167099,0.042533850001650844,2,-2.3446945980924387
4.6,2,67.42136739289896,-9.647283296116528,5.0,2.0,-7.844398114078678,1.9468770527991086,0.08884118616896525,-0.0220492208809989,2,-2.9915520196071332
4.6,3,102.26564298729804,0.8172719327144339,5.0,2.0,7.92026740693528,-1.6635599614500478,-0.10122204568814235,0.0212605122745494,2,-0.18364808933840268
4.6,4,102.50567286637273,-12.12654951920291,5.0,2.0,-3.8305893892060205,-7.049695998223605,0.012303709334009589,0.02264335893053057,2,-1.830435276439372
4.6,5,121.62529194695136,-9.394273191682453,5.0,2.0,1.3721650901549507,-7.943461082697257,-0.011556991551706057,0.06690340199055152,2,-1.238365878311484
4.6,6,134.6461251931669,-7.28132368236068,5.0,2.0,3.907984681818093,-7.0857842127725545,-0.049374783982647684,0.08952416484154102,2,-0.945987582816386
4.6,7,142.50541603070883,-10.545734588843537,5.0,2.0,-0.32689058744803906,-8.00761029309879,0.000647166902448595,0.015853195376033812,2,-1.4257812355487338
4.6,8,160.0358242916653,-6.571010132399314,5.0,2.0,4.33645951149947,-6.787808766339824,-0.032759554479763,0.051278143031071984,2,-0.8865627527122352
4.6,9,164.91037960146028,-11.344162412015983,5.0,2.0,-1.585492606096338,-7.9240405612550235,0.017679965105154485,0.08836166127557771,2,-1.566112292389118
4.6,10,184.3761520711694,-4.489907170321935,5.0,2.0,5.942571887411327,-5.478247325221448,-0.0673243136775576,0.0620639090808059,2,-0.6600990826059373
4.6,11,187.298512387466,-12.056159498269622,5.0,2.0,-3.064158475772763,-7.491761982698943,0.039609779479179506,0.09684454717061196,2,-1.7363090906262406
4.6,12,210.66386639281689,0.6853795394326649,5.0,2.0,7.852470637375532,-1.749804610574824,-0.048876231119627134,0.010891330704705214,2,-0.19452427284736126
4.6,13,203.0215189302474,-10.743413712541436,5.0,2.0,-7.973968870365425,0.8551812981080641,0.021759021201689082,-0.0023335817206380197,2,-2.8845193300093857
4.6,0,123.69586036810213,2.4805658210703863,5.0,2.0,3.3536512209045672,-7.276486800442957,-0.00564169316017558,0.012240898980870826,2,-0.857889957622716
4.699999999999999,1,60.179375755539176,-12.603889941195522,5.0,2.0,-7.453215918813829,-3.102057309487516,0.07487507657557821,0.031163296638623997,2,-2.44186470303799
4.699999999999999,2,66.6369275814911,-9.452595590836617,5.0,2.0,-7.535965788930238,2.898452972236412,0.07689162632746582,-0.029573749285898995,2,-3.115454870489807
4.699999999999999,3,103.05766972799157,0.650915936569429,5.0,2.0,7.898355237905422,-1.7214718837390992,-0.09095241932632403,0.0198233718175782,2,-0.19121632804628627
4.699999999999999,4,102.12261392745214,-12.831519119025272,5.0,2.0,-4.351464329458153,-6.737891037914453,0.012582703446997802,0.019483299958204817,2,-1.90612802181353
4.699999999999999,5,121.76250845596685,-10.18861929995218,5.0,2.0,0.9582340917198477,-7.997794776672043,-0.0072691207996486455,0.060670912113013335,2,-1.2901754084362387
4.699999999999999,6,135.0369236613487,-7.989902103637936,5.0,2.0,3.6245808920365246,-7.224559871631399,-0.041261667477260115,0.08224327059378206,2,-0.9849917916216625
4.699999999999999,7,142.47272697196402,-11.346495618153416,5.0,2.0,-0.8001461792508038,-7.972801251496624,0.0014259461240528413,0.014208385089159734,2,-1.4850059594672673
4.699999999999999,8,160.46947024281525,-7.249791009033297,5.0,2.0,4.078210137844839,-6.939685742044471,-0.027746625834178997,0.04721504218344442,2,-0.9237665430996334
4.699999999999999,9,164.75183034085063,-12.136566468141485,5.0,2.0,-2.0939889606663518,-7.796691818740001,0.02103633874263518,0.07832603382911549,2,-1.63101595463036
4.699999999999999,10,184.97040925991053,-5.0377319028440795,5.0,2.0,5.784693836050407,-5.632896674687421,-0.05904232095058079,0.057492981093607516,2,-0.6874384388678761
4.699999999999999,11,186.9920965398887,-12.805335696539517,5.0,2.0,-3.5874876064635677,-7.245215170844699,0.04178589207718315,0.08438991640261745,2,-1.8078272969348155
4.699999999999999,12,211.44911345655444,0.5103990783751825,5.0,2.0,7.833908313735092,-1.8112144798886993,-0.04390922149940918,0.010151895400783907,2,-0.20248114558262376
4.699999999999999,13,202.22412204321085,-10.65789558273063,5.0,2.0,-7.822694670344516,1.7576621749018806,0.019216326940913214,-0.004317669604648344,2,-2.9986980994378407
4.699999999999999,0,124.03122507094724,1.7529169478007574,5.0,2.0,2.5395998319526445,-7.111756432643861,-1.5487661177873653,4.337079906154498,2,-0.9467765599717182
