time,vehicle-ID,x,y,heading,v_x,v_y,acc_x,acc_y,label,length,width
0.1,4,44.58,3.05,-0.024800000000000003,2.4998108898842237,0.0307492246446152,-0.28997806322656994,-0.003566910058775363,1,5.0,2.0
0.1,5,61.54,2.68,-0.0186,0.05,0.0,0.02,0.0,1,5.0,2.0
0.1,6,68.14999999999999,3.2199999999999998,-0.0103,0.07988080412552238,0.010911330453245664,0.08988015433255969,0.01102532798402171,1,5.0,2.0
0.1,7,73.89999999999999,2.99,-0.0235,0.32009818286898567,-0.006095352653736461,0.24998139523076288,0.0030499243402297292,2,5.0,2.0
0.1,8,84.36999999999999,3.24,-0.014199999999999999,1.1099539859010972,0.014217917648774211,0.009999927800086881,3.79999085467327e-05,2,5.0,2.0
0.1,9,92.6,3.09,-0.0132,1.14,0.0,0.02,0.0,2,5.0,2.0
0.1,10,100.66999999999999,2.9699999999999998,-0.027700000000000002,0.9100546437967489,0.0007384470004700074,-0.07999443046462562,-0.0009439780930591833,1,5.0,2.0
0.1,11,117.88999999999999,2.84,-0.0243,2.669704367015803,0.040970632613497544,-0.2101018687569544,0.007563381838536739,1,5.0,2.0
0.1,12,129.38,2.75,-0.017,2.5296076073188853,0.04884007570041401,-0.009999350207037303,-0.00011399753077604509,2,5.0,2.0
0.1,13,139.44,3.11,0.0022,2.4099912288008944,0.011927996594346844,0.1399999552000024,0.00011199998805333374,1,11.0,2.5
0.1,0,93.6,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.2,1,15.28,3.29,-0.0145,3.58,0.03,-0.13,-0.0,1,5.0,2.0
0.2,2,27.700000000000003,3.41,-0.021400000000000002,2.6497929714457054,0.033124137376530936,-0.2699789065246568,-0.0033749121100616433,1,5.0,2.0
0.2,3,35.25,3.05,-0.0257,2.66,-0.02,-0.08,-0.01,1,5.0,2.0
0.2,4,44.79,3.0300000000000002,-0.022199999999999998,2.469810108833158,0.030627215112487574,-0.2999769362955252,-0.0037199046695329035,2,5.0,2.0
0.2,5,61.45,2.66,-0.0147,0.05,0.0,0.04,0.0,2,5.0,2.0
0.2,6,68.10000000000001,3.2199999999999998,-0.011300000000000001,0.07988080412552238,0.010911330453245664,0.08988015433255969,0.01102532798402171,1,5.0,2.0
0.2,7,73.85000000000001,2.9699999999999998,-0.0188,0.34997265660603655,0.004374886068598426,0.2798531285400122,0.013499127615051214,2,5.0,2.0
0.2,8,84.4,3.26,-0.0123,1.1099825792071298,0.011775986442242828,0.00999998720000273,1.5999993173334207e-05,1,5.0,2.0
0.2,9,92.59,3.12,-0.0144,1.14,0.0,0.03,0.0,2,5.0,2.0
0.2,10,100.66,2.9699999999999998,-0.028200000000000003,0.910054160816436,0.0011934742111030378,-0.07999394847629517,-0.0009839751886276864,2,5.0,2.0
0.2,11,118.03999999999999,2.84,-0.0213,2.649788925246375,0.034909191363607144,-0.20008516268076168,0.00811958588926413,1,5.0,2.0
0.2,12,129.49,2.75,-0.019,2.529557502447627,0.05136965846609583,0.02999769362955252,0.0003719904669532903,2,5.0,2.0
0.2,13,139.59,3.11,-0.0021,2.4299151467083764,0.02263580785414164,0.14999797200456977,0.0007799964848047525,1,11.0,2.5
0.2,0,94.2,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.30000000000000004,1,15.69,3.31,-0.0173,3.57,0.03,-0.18,-0.01,2,5.0,2.0
0.30000000000000004,2,27.93,3.41,-0.02,2.6198297542437734,0.029867353063323814,-0.23998440496889525,-0.0027359407386250817,1,5.0,2.0
0.30000000000000004,3,35.55,3.07,-0.0305,2.65,-0.02,-0.1,-0.01,2,5.0,2.0
0.30000000000000004,4,45.01,3.0300000000000002,-0.022,2.4398414505171018,0.027815397509354998,-0.28998115600408175,-0.003305928392505307,2,5.0,2.0
0.30000000000000004,5,61.449999999999996,2.68,-0.0172,0.05,0.0,0.05,0.0,1,5.0,2.0
0.30000000000000004,6,68.1,3.2199999999999998,-0.0114,0.08988015433255969,0.01102532798402171,0.09999350207037304,0.001139975307760451,1,5.0,2.0
0.30000000000000004,7,73.85,2.9699999999999998,-0.0191,0.379970312886554,0.00474987630304972,0.2998515660603571,0.013749121104685411,2,5.0,2.0
0.30000000000000004,8,84.47,3.24,-0.014,1.11,0.01,0.0,0.0,1,5.0,2.0
0.30000000000000004,9,92.62,3.12,-0.0211,1.15,0.0,0.06,0.0,1,5.0,2.0
0.30000000000000004,10,100.66000000000001,3.01,-0.0313,0.9000548057088935,0.0011604827987478708,-0.0699946184689559,-0.0008679777562243442,1,5.0,2.0
0.30000000000000004,11,118.22000000000001,2.84,-0.015,2.6298821382207556,0.026831680294481044,-0.20005990357707523,0.008719803938814488,1,5.0,2.0
0.30000000000000004,12,129.60000000000002,2.73,-0.020900000000000002,2.539556733657478,0.0514936552884136,0.0699946184689559,0.0008679777562243442,1,5.0,2.0
0.30000000000000004,13,139.70000000000002,3.09,-0.004000000000000001,2.4398268565542427,0.030739389008910552,0.15999422003480032,0.001359983623392494,1,11.0,2.5
0.30000000000000004,0,94.8,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.4,1,16.1,3.31,-0.0196,3.55,0.03,-0.23,-0.01,1,5.0,2.0
0.4,2,28.19,3.41,-0.020999999999999998,2.599800114561219,0.032239173802618495,-0.2199830866167185,-0.002727930090990796,2,5.0,2.0
0.4,3,35.78,3.04,-0.0225,2.64,-0.02,-0.1,-0.01,1,5.0,2.0
0.4,4,45.24,3.05,-0.0242,2.409893526984,0.022653666383567254,-0.2899871878943402,-0.002725959855284026,1,5.0,2.0
0.4,5,61.45,2.68,-0.0184,0.06,0.0,0.06,0.0,2,5.0,2.0
0.4,6,68.10000000000001,3.24,-0.0114,0.099879504539597,0.011139325514797753,0.11999220248444763,0.0013679703693125409,1,5.0,2.0
0.4,7,73.92,2.99,-0.0195,0.4099664132585747,0.005247856695787287,0.2998474278307672,0.013839075954443739,1,5.0,2.0
0.4,8,84.62,3.24,-0.0176,1.11,0.01,0.0,0.0,1,5.0,2.0
0.4,9,92.77000000000001,3.12,-0.0166,1.15,0.0,0.06,0.0,2,5.0,2.0
0.4,10,100.73,3.01,-0.0338,0.8900554664001673,0.0011254915285492384,-0.06999453132120732,-0.0008749772137196853,1,5.0,2.0
0.4,11,118.52000000000001,2.84,-0.0173,2.6098825478193572,0.026703681168292588,-0.23005928917917237,0.008527805249531803,1,5.0,2.0
0.4,12,129.82,2.73,-0.0225,2.5493596874394484,0.06054076361127973,0.08998862378967133,0.0014309397055771568,1,5.0,2.0
0.4,13,139.88,3.09,-0.0068000000000000005,2.459737455535387,0.03730482323106963,0.15999014330120429,0.001775963530064674,1,11.0,2.5
0.4,0,95.4,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.5,1,16.48,3.29,-0.0155,3.52,0.03,-0.26,-0.01,1,5.0,2.0
0.5,2,28.45,3.39,-0.020900000000000002,2.579804838360519,0.03173319983324289,-0.19998487119073793,-0.0024599379715692163,1,5.0,2.0
0.5,3,36.11,3.02,-0.0212,2.63,-0.02,-0.1,-0.01,1,5.0,2.0
0.5,4,45.53,3.05,-0.023,2.3899479459889563,0.01577388548100942,-0.28999368382292773,-0.0019139861043902646,2,5.0,2.0
0.5,5,61.44,2.68,-0.0179,0.07,0.0,0.05,0.0,1,5.0,2.0
0.5,6,68.05,3.2199999999999998,-0.0116,0.1198759290920074,0.011391295989834332,0.13999058090562017,0.0016239635793383726,2,5.0,2.0
0.5,7,73.95,2.99,-0.0232,0.43996282052361535,0.005719838888028069,0.3098438090305466,0.014029041501192854,1,5.0,2.0
0.5,8,84.69,3.24,-0.0147,1.12,0.01,0.02,0.0,2,5.0,2.0
0.5,9,92.92,3.12,-0.0106,1.16,0.0,0.05,0.0,1,5.0,2.0
0.5,10,101.03,2.96,-0.0273,0.8800565081858944,0.0007364778683781326,-0.15998809294768823,-0.0019519515777470268,1,5.0,2.0
0.5,11,118.89,2.86,-0.017,2.5897915760268564,0.03434519966941045,-0.23008383729052104,0.007837590042165781,1,5.0,2.0
0.5,12,130.19,2.75,-0.022699999999999998,2.559270935613317,0.06428279804845008,0.11998204304786805,0.0020758964472096277,2,5.0,2.0
0.5,13,140.32999999999998,3.09,-0.005699999999999999,2.46968611201084,0.040626446322338416,0.15998769935761345,0.001983949157084215,1,11.0,2.5
0.5,0,96.0,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.6000000000000001,1,16.88,3.31,-0.0242,3.4898296642652546,0.045704643246191244,-0.30995186140717146,-0.011394894042050626,2,5.0,2.0
0.6000000000000001,2,28.63,3.39,-0.0201,2.5598336530015495,0.029183367878667543,-0.15998960331259685,-0.0018239604924167215,2,5.0,2.0
0.6000000000000001,3,36.33,3.02,-0.0227,2.62,-0.02,-0.08,-0.01,1,5.0,2.0
0.6000000000000001,4,45.75,3.01,-0.0269,2.3599454370102495,0.01604787632369927,-0.2899932952258358,-0.0019719848024884697,2,5.0,2.0
0.6000000000000001,5,61.44,2.66,-0.0114,0.07,0.0,0.05,0.0,2,5.0,2.0
0.6000000000000001,6,68.05,3.2199999999999998,-0.0114,0.1298775551607089,0.011481318107125889,0.14999025310555955,0.0017099629616406761,1,5.0,2.0
0.6000000000000001,7,73.91,2.99,-0.0203,0.4699602855593164,0.006109827903120891,0.3298421190543473,0.014289034177921402,1,5.0,2.0
0.6000000000000001,8,84.75999999999999,3.26,-0.0121,1.12,0.01,0.01,0.0,1,5.0,2.0
0.6000000000000001,9,92.94999999999999,3.1,-0.0141,1.1599944262044637,0.0035959942404094336,0.02999985585011544,9.299985104507157e-05,1,5.0,2.0
0.6000000000000001,10,101.01999999999998,2.96,-0.0255,0.8600581372473337,-2.355093446572594e-05,-0.17998788973579735,-0.00208795317343505,1,5.0,2.0
0.6000000000000001,11,118.95999999999998,2.84,-0.0254,2.5593884533734736,0.059420070166041894,-0.2101290926051042,0.006764942051159384,2,5.0,2.0
0.6000000000000001,12,130.29999999999998,2.75,-0.0279,2.5693139287785605,0.06265728516681922,0.0999862223163859,0.0016599237627837372,2,5.0,2.0
0.6000000000000001,13,140.39999999999998,3.09,-0.006999999999999999,2.489684574430542,0.040874439966973944,0.1699869305674643,0.0021079459794019787,2,11.0,2.5
0.6000000000000001,0,96.6,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.7000000000000001,1,17.27,3.31,-0.026699999999999998,3.459637855267035,0.05390649685623934,-0.3498851947031574,-0.013429464901240164,1,5.0,2.0
0.7000000000000001,2,28.869999999999997,3.37,-0.0185,2.5498990079166344,0.02269470038936161,-0.1299948513839853,-0.0011569847257321606,1,5.0,2.0
0.7000000000000001,3,36.61,3.05,-0.0234,2.61,-0.03,-0.1,-0.01,2,5.0,2.0
0.7000000000000001,4,45.96,3.05,-0.029500000000000002,2.32991582925678,0.019804761515653194,-0.2799898850609006,-0.0023799713409368645,1,5.0,2.0
0.7000000000000001,5,61.42,2.66,-0.01,0.08,0.0,0.06,0.0,1,5.0,2.0
0.7000000000000001,6,68.07000000000001,3.24,-0.0114,0.1498762555747835,0.011709313168677979,0.15998960331259685,0.0018239604924167215,2,5.0,2.0
0.7000000000000001,7,74.01,2.9699999999999998,-0.0248,0.5099548937149101,0.006782800027623663,0.3398369330643004,0.014520982248119894,1,5.0,2.0
0.7000000000000001,8,84.93,3.26,-0.0104,1.12,0.01,0.01,0.0,1,5.0,2.0
0.7000000000000001,9,93.16000000000001,3.12,-0.0156,1.1599843168353394,0.006031972815823418,0.019999729600609303,0.00010399953130730033,2,5.0,2.0
0.7000000000000001,10,101.12,2.9699999999999998,-0.026099999999999998,0.8500588100397894,-0.0001395483329898941,-0.13999058090562017,-0.0016239635793383726,2,5.0,2.0
0.7000000000000001,11,119.36,2.84,-0.0339,2.53905632990745,0.07206215065422295,-0.22015875976066296,0.005488214704865634,2,5.0,2.0
0.7000000000000001,12,130.66,2.75,-0.0245,2.579478345058877,0.05560096557002313,0.13998666941155846,0.0019319386789039025,2,5.0,2.0
0.7000000000000001,13,140.76,3.11,-0.0094,2.509722904435587,0.038612730431824616,0.17998830372667146,0.002051955553968811,1,11.0,2.5
0.7000000000000001,0,97.2,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.8,1,17.66,3.33,-0.027,3.419489080124352,0.06240537565237678,-0.39984525157171585,-0.014959104102561379,2,5.0,2.0
0.8,2,29.11,3.42,-0.0184,2.539957277319766,0.014731917402725593,-0.10999814980518673,-0.0006379964229526832,1,5.0,2.0
0.8,3,36.88,3.04,-0.028,2.6,-0.03,-0.11,-0.01,1,5.0,2.0
0.8,4,46.190000000000005,3.05,-0.0294,2.2998658653037967,0.024839517113216202,-0.2799836705587231,-0.0030239412137828426,1,5.0,2.0
0.8,5,61.43000000000001,2.66,-0.0099,0.08,0.0,0.07,0.0,1,5.0,2.0
0.8,6,68.08000000000001,3.24,-0.0114,0.16987495598885813,0.01193730823023007,0.17998830372667146,0.002051955553968811,2,5.0,2.0
0.8,7,74.05000000000001,2.9699999999999998,-0.0257,0.5399522404040225,0.0071817882645427026,0.34983604862733786,0.014653978327092908,2,5.0,2.0
0.8,8,85.05000000000001,3.24,-0.0154,1.12,0.01,0.01,0.0,1,5.0,2.0
0.8,9,93.24000000000001,3.13,-0.0207,1.1599723863095575,0.008003936488411188,0.019999523901888926,0.00013799890497260672,2,5.0,2.0
0.8,10,101.16000000000001,2.9699999999999998,-0.028499999999999998,0.8300598660956262,-0.0007865731441147727,-0.13999137538855375,-0.0015539680888065899,1,5.0,2.0
0.8,11,119.55000000000001,2.84,-0.0319,2.5188968014687907,0.07719393467297966,-0.21017287737865714,0.005230833047990207,1,5.0,2.0
0.8,12,130.81,2.73,-0.0203,2.5995468841552087,0.0524975911727904,0.19998437520344947,0.002499934896341958,2,5.0,2.0
0.8,13,140.95,3.09,-0.005300000000000001,2.519823966571643,0.0314193808206068,0.15999422003480032,0.001359983623392494,1,11.0,2.5
0.8,0,97.8,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.9,1,18.03,3.31,-0.028999999999999998,3.3795286926071677,0.0598816820479069,-0.42985206648573027,-0.015073186058271314,2,5.0,2.0
0.9,2,29.330000000000002,3.37,-0.0123,2.5299967616006906,0.0040479982728535546,-0.07999989760002184,-0.00012799994538667365,1,5.0,2.0
0.9,3,37.14,3.0300000000000002,-0.0346,2.5901209825758653,-0.01653165509661856,-0.1299462426383068,-0.010675861753802104,1,5.0,2.0
0.9,4,46.41,3.0300000000000002,-0.0254,2.2698282880148755,0.0279202959773106,-0.29997730678610685,-0.0036899069573538236,1,5.0,2.0
0.9,5,61.379999999999995,2.66,-0.0107,0.09,0.0,0.07,0.0,1,5.0,2.0
0.9,6,67.99,3.2199999999999998,-0.0116,0.18987121954481748,0.012203277779503518,0.21998519856597454,0.002551942767531728,1,5.0,2.0
0.9,7,74.08,2.9699999999999998,-0.0277,0.5799487026561723,0.007713772580434754,0.34983604862733786,0.014653978327092908,1,5.0,2.0
0.9,8,85.19,3.24,-0.018,1.12,0.01,-0.0,0.0,2,5.0,2.0
0.9,9,93.42,3.11,-0.0234,1.1599540585032533,0.010323863706533125,0.0,0.0,2,5.0,2.0
0.9,10,101.34,2.94,-0.0266,0.8200577712824546,-0.0022916717158982802,-0.1599929312520498,-0.001503977851191187,1,5.0,2.0
0.9,11,119.80000000000001,2.83,-0.0331,2.498924863688691,0.07599029963395379,-0.23016628128078595,0.004845922138677303,2,5.0,2.0
0.9,12,131.02,2.73,-0.022,2.6195816031932244,0.05091389016384466,0.20998537996964226,0.002477942494280356,1,5.0,2.0
0.9,13,141.16,3.09,-0.0007999999999999995,2.5399136595117273,0.023207805276331792,0.15999783680487442,0.0008319962504584026,1,11.0,2.5
0.9,0,98.4,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
