time,vehicle-ID,x,y,heading,v_x,v_y,acc_x,acc_y,label,length,width
0.8,2,33.61,3.07,-0.0095,0.71,0.01,-0.01,0.0,1,5.0,2.0
0.8,3,40.41,3.09,-0.0208,0.6700502780099306,-0.005711824473385765,0.1399971328097867,0.0008959938833191938,1,5.0,2.0
0.8,4,50.36,3.16,-0.0296,1.1500434533756954,0.0002352609288625504,0.13999445533659957,0.0012459835507884808,1,5.0,2.0
0.8,5,57.35,2.94,-0.033299999999999996,1.1500392713400658,0.003110365832207881,0.23998440496889525,0.0027359407386250817,2,5.0,2.0
0.8,6,69.44,3.28,-0.0195,2.139867067733888,0.03112767945049044,0.14999797200456977,0.0007799964848047525,1,5.0,2.0
0.8,7,77.82,3.44,-0.027200000000000002,2.189335647668063,0.06715222892699356,0.1601116961799312,-0.008015282052766626,1,5.0,2.0
0.8,8,87.83999999999999,3.2199999999999998,-0.0217,2.4299690016263993,0.015831965601295437,0.030023913577001477,-0.009927971269133804,1,5.0,2.0
0.8,9,95.35,3.18,-0.0217,2.26951050440514,0.05587549010727414,0.019998700414074606,0.00022799506155209018,2,5.0,2.0
0.8,10,105.67999999999999,2.85,-0.0327,2.3094359094095176,0.05104684446499655,-0.04021121420823839,0.009113630006707929,1,5.0,2.0
0.8,11,120.72999999999999,2.79,-0.0127,1.9895702088018465,0.05109191959769345,-0.15999101128416482,-0.0016959682397517629,1,5.0,2.0
0.8,12,127.44999999999999,3.11,-0.0318,1.9597586430485354,0.03234286623914214,0.17998830372667146,0.002051955553968811,1,5.0,2.0
0.8,13,135.51999999999998,3.39,-0.0152,2.4794434120694144,0.06050096152606896,0.35997276814332824,0.004427888348824589,1,5.0,2.0
0.8,0,97.8,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
0.9,1,26.85,3.43,-0.027999999999999997,0.6799398582865468,0.009043733370164885,0.24997788907593632,0.003324901974325325,2,5.0,2.0
0.9,2,33.69,3.07,-0.0055,0.71,0.01,-0.02,0.0,1,5.0,2.0
0.9,3,40.489999999999995,3.06,-0.019700000000000002,0.6900555931378435,-0.004824767266806908,0.139996062518457,0.0010499901562776857,1,5.0,2.0
0.9,4,50.55,3.14,-0.0296,1.1600403473580594,0.002528339651431665,0.07999533444534945,0.000863983203937955,2,5.0,2.0
0.9,5,57.43,2.94,-0.028499999999999998,1.1700405024131926,0.002285325509304782,0.26998511638674394,0.002834947907162163,1,5.0,2.0
0.9,6,69.63,3.29,-0.0125,2.1497523337647055,0.03827405744368668,0.12999530377827528,0.0011049866940064013,2,5.0,2.0
0.9,7,78.00999999999999,3.44,-0.0264,2.209514403162916,0.05519150492261787,0.1501042506363356,-0.008289387245396627,1,5.0,2.0
0.9,8,87.99999999999999,3.23,-0.02,2.43,0.01,0.04,-0.01,1,5.0,2.0
0.9,9,95.50999999999999,3.2,-0.0274,2.2694650777744996,0.05769108043697749,0.029997767427691543,0.0003659909208275675,1,5.0,2.0
0.9,10,105.86999999999999,2.86,-0.0328,2.299246377159204,0.058873568944603105,-0.030246142175748763,0.009228807262284327,1,5.0,2.0
0.9,11,120.88,2.79,-0.0143,1.9793332307058278,0.05949757830055759,-0.1399844595875138,-0.0020859228153801263,1,5.0,2.0
0.9,12,127.67999999999999,3.11,-0.0344,1.9797272278897269,0.03435262947807213,0.17998638407166412,0.0022139441744122943,1,5.0,2.0
0.9,13,135.83,3.39,-0.0127,2.5094350432056074,0.06112089603131114,0.35997232355463027,0.004463885603439484,2,5.0,2.0
0.9,0,98.4,7.0,0.0,6.0,0.0,0.0,0.0,2,5.0,2.0
